"m1","d1","m2","d2","sigma1","sigma2","rho1","lambda","v1","v2","phi1","phi2","rho2"
-0.138876972105914,0.0591955297352149,-3.64251636522986,17.0502129664564,0.0102054578517367,0.0336561374799245,-0.464181002439479,7.75821737901241,0.0315300316087033,0.679021364248917,0.0303413553192402,0.465747843653791,-0.980764630209206
-0.136494610228489,0.0650094951788055,-3.64275198164146,18.3700477298717,0.0102259749057134,0.0331777939214998,-0.353335201290499,7.38123786618545,0.035682501952866,0.675560647695869,0.0307137626817809,0.486362866536929,-0.978354506705375
-0.154345335978626,0.0622300766836302,-3.61375259862692,19.7144622097198,0.0104352410338518,0.033848743044995,-0.379625614670069,6.93372071965224,0.036603627816348,0.699309950973122,0.0309087472357377,0.466705552063738,-0.978911515323922
-0.112314147049174,0.0613621907472471,-3.60754004760583,20.9958586241922,0.0107416241251746,0.0328824967991054,-0.468246943150898,7.17520760879774,0.0358092372084214,0.724382436464026,0.0309185198392782,0.463589930411951,-0.975701834196122
-0.120185990071561,0.0581790583987689,-3.61460874764763,18.67496544563,0.0108166759366441,0.0327233754144959,-0.425143650930288,7.43016543440021,0.0349333960177979,0.707882024210811,0.0307274573729321,0.467291327684591,-0.977590950731786
-0.119969010569114,0.0537865025705862,-3.59378154026954,18.9248275339064,0.0106736997183002,0.0327526348608844,-0.393551875469581,6.8933862930093,0.0401670390859085,0.724175377875501,0.0310021188014222,0.499573002336454,-0.977018334597355
-0.0657172711136433,0.0485338818020433,-3.60602274098826,18.3385707034653,0.0103933663792099,0.0324748005444868,-0.370997026467882,7.72873978018599,0.0342985220270702,0.755875151309522,0.0310599367732291,0.473839043012819,-0.977234553251825
-0.130709825550097,0.0447174661545878,-3.5805479238849,17.9481922227262,0.00973954856495615,0.0331775857841153,-0.302921669433917,7.18682795637051,0.0330539975859991,0.695513149743056,0.0310411386043653,0.466287455192923,-0.979973960990361
-0.112823962313947,0.0426127434861846,-3.63695749612738,18.9589086015097,0.00963717350465922,0.0334003378841898,-0.405187033104,8.20407052746359,0.0329683982410984,0.641217279580509,0.0303062169219546,0.487227972978757,-0.981090070929812
-0.0677831484569908,0.0411802515094054,-3.65977502782708,19.275588330824,0.00909470627875435,0.034078031666997,-0.338447097107821,8.02787730299227,0.0307092415595849,0.663861174169405,0.0302149868765302,0.461879983760683,-0.981713116344289
-0.0988476885033617,0.0443097540089967,-3.65355346083017,19.8369903437413,0.00894122354111107,0.0349975735612316,-0.34908427658293,7.15395968449419,0.0345802375021041,0.676286334040435,0.0302534494408654,0.465823841019013,-0.981962270471685
-0.121562340656667,0.0416910208026256,-3.69433676522361,22.3136803071197,0.00885715455088458,0.0356484998137127,-0.215536194618524,7.47877223454727,0.033267229016299,0.708346397712487,0.0294758673647406,0.474556824753213,-0.979321301238486
-0.0988983527139932,0.0390684174746769,-3.71950467722804,21.1429766103439,0.00906293135285739,0.0358003641468668,-0.302566008846378,6.88041886434023,0.0344139441398634,0.701182074953786,0.0296094733861376,0.469862213733301,-0.977862241008419
